#CODE;ENGLISH;x
string_WL_flyting_character_insult_option_22;Флитинг не слишком сложен для тебя? Надо думать, отвечать что-то...;x
string_WL_flyting_character_insult_option_23;Вот из-за таких как ты, некоторые считают солдат тупыми.;x
string_WL_flyting_character_insult_option_24;Я буду говорить медленно. Слу-шай вни-ма-тель-но...;x
string_WL_flyting_character_insult_option_25;Если тебе сложно сформулировать мысль, просто крикни или промычи;x
string_WL_flyting_character_insult_option_26;Думаю, нам понадобится переводчик со звериного.;x
string_WL_flyting_character_insult_option_27;Все устали от твоей болтовни. Пощади их. Я - твой противник!;x
string_WL_flyting_character_insult_option_28;Мне показалось, или ты уже ищешь, куда спрятаться?;x
string_WL_flyting_character_insult_option_29;Ты настолько скучн[From.GetAyaYy], что мне даже нечего о тебе сказать.;x
string_WL_flyting_character_insult_option_30;Ты сам[From.GetAyaYy] неинтересн[From.GetAyaYy] [From.GetAgedPerson] из всех, кого я встречал[This.GetEndA].;x
string_character_insult_option_default;Даже деревянная доска интереснее тебя.;x
string_WL_flyting_accomplishments_insult_option_1;Целеустремлённость отличает настоящего воина от существа вроде тебя.;x
string_WL_flyting_accomplishments_insult_option_2;Полагаю, стремление к посредственности - это у тебя врождённое.;x
string_WL_flyting_accomplishments_insult_option_3;Когда будешь уходить, смотри не споткнись о свои разбитые мечты.;x
string_WL_flyting_accomplishments_insult_option_4;Каково это быть паршивой овцой в своей семье?;x
string_WL_flyting_accomplishments_insult_option_5;Трудно поверить, как [From.GetAgedPerson] с твоим положением достиг столь малого.;x
string_WL_flyting_accomplishments_insult_option_6;Расскажи, как можно желать столь многого, но добиться столь малого?;x
string_WL_flyting_accomplishments_insult_option_7;Как тебе удаётся строить великие планы с такими мелкими целями?;x
string_WL_flyting_accomplishments_insult_option_8;Сама мысль о том, что тебе удастся чего-то достичь, смехотворна.;x
string_accomplishments_insult_option_default;Чего вообще доби[From.GetLasLsya] хоть чего-нибудь в жизни?;x
string_WL_flyting_family_insult_option_1;Похоже, после твоего появления на свет, родители просто сдались.;x
string_WL_flyting_family_insult_option_2;Что за ужасная гарпия породила тебя?;x
string_WL_flyting_family_insult_option_3;Я слышал[This.GetEndA] поистине увлекательные истории о трусости твоего отца.;x
string_WL_flyting_family_insult_option_4;Вот смотрю на тебя, и мне страшно подумать о твоих братьях и сёстрах.;x
string_WL_flyting_family_insult_option_5;Твои родители сказали мне по секрету, что ты - их величайшая ошибка.;x
string_WL_flyting_family_insult_option_6;Закончим флитинг пораньше? Твоя мать ждёт меня, раздвинув ноги.;x
string_WL_flyting_family_insult_option_7;Спешишь в постель к своей лягушке? Думаешь, она станет царевной?;x
string_WL_flyting_family_insult_option_8;Чем же занимается твой бесхребетный муж, пока ты воюешь? Плачет?;x
string_WL_flyting_family_insult_option_9;Сколько же ты бил[From.GetEndA] своих детей по лицу, чтобы так их изуродовать?;x
string_WL_flyting_family_insult_option_10;Отец твоих детей - явно не ты сам, но у них твой жалкий характер.;x
string_WL_flyting_family_insult_option_11;Каково это быть величайшим позором своей семьи?;x
string_WL_flyting_family_insult_option_12;Ты - поистине лучший пример посредственности своей семьи.;x
string_WL_flyting_family_insult_option_13;Какова же у тебя семья, если ты - лучшее, что она может предложить?;x
string_WL_flyting_family_insult_option_14;Знали бы твои покойные предки, каким позором ты для них стал[From.GetEndA]...;x
string_WL_flyting_family_insult_option_15;Сколь же глупы твои родители, раз не избавили мир от так[From.GetOyOgo] как ты?;x
string_WL_flyting_family_insult_option_16;Из всех выродков, составляющих твою семьи, ты худш[From.GetAyaIy].;x
string_WL_flyting_family_insult_option_17;Полагаю, недостаток отваги и чести коренится в глубинах твоей семьи.;x
string_family_insult_option_default;Твоя семья - сборище дураков и трусов.;x
string_WL_flyting_prowess_insult_desc_1;[From.GetFirstName] решил[From.GetEndA] подразнить меня и заявил[From.GetEndA], что гномы слагают легенды о моей мужской силе.;x
string_WL_flyting_prowess_insult_desc_2;[From.GetFirstName] указал[From.GetEndA] на меня пальцем и сказал[From.GetEndA], что на свете нет воина трусливее, чем тот, который болтается у меня между ног.;x
string_WL_flyting_prowess_insult_desc_3;[From.GetFirstName] утверждает, что не помнит, когда в последний раз женщина называла меня мужчиной, и предложил[From.GetEndA] спросить у старцев.;x
string_WL_flyting_prowess_insult_desc_4;[From.GetFirstName] обрати[From.GetLasLsya] к толпе и сказал[From.GetEndA], что в скорости мне нет равных, поэтому м[This.GetPreferenceOyaOy] [This.GetMFLover] не успевает раздеться, как всё уже заканчивается.;x
string_WL_flyting_prowess_insult_desc_5;[From.GetFirstName] указал[From.GetEndA] на моё увечье и сказал[From.GetEndA], что сомневается, а был[This.GetEndA] ли я вообще мужчиной до оскопления.;x
string_WL_flyting_prowess_insult_desc_6;[From.GetFirstName] решил[From.GetEndA] высмеять моё увечье и заявил[From.GetEndA], что мне всегда были свойственны женские повадки, а оскопление помогло мне на этом пути.;x
string_WL_flyting_prowess_insult_desc_7;[From.GetFirstName] решил[From.GetEndA] посмеяться над моим увечьем и сказал[From.GetEndA], что оскопления не было вовсе, а мой "стручок просто зачах".;x
string_WL_flyting_prowess_insult_desc_8;[From.GetFirstName] заявил[From.GetEndA], что не знает, найдётся ли в мире "пещера" грязнее и отвратительная, чем та, что у меня между ног.;x
string_WL_flyting_prowess_insult_desc_9;[From.GetFirstName] обрати[From.GetLasLsya] к толпе и сказал[From.GetEndA], что мои любовни[This.GetPreferenceTsyKi] в постели затыкают уши, лишь бы не слышать мои вопли.;x
string_WL_flyting_prowess_insult_desc_10;[From.GetFirstName] сказал[From.GetEndA], что я одеваюсь как воин, потому что в роли дамы мне ничего не светит.;x
string_WL_flyting_prowess_insult_desc_11;[From.GetFirstName] сказал[From.GetEndA], что на свете нет места более жуткого и покинутого, чем моя утроба.;x
string_prowess_insult_desc_default;[From.GetFirstName] отпустил[From.GetEndA] несколько непристойных шуток в мой адрес и сказал[From.GetEndA], якобы я даже не надеюсь, что найдётся хоть кто-то, кому я смогу понравиться.;x
